Year,HB,Location,SIMD,AppointmentType,Attendances,DNAAppointments,DNARate
2021,S08000031,C206H,2,All,1440,174,10.78066914
2021,S08000031,C206H,3,All,1265,135,9.642857143
2021,S08000031,C206H,4,All,1238,102,7.611940299
2021,S08000031,C206H,5,All,953,69,6.75146771
2021,S08000031,C206H,,All,0,5,0
2021,S08000031,C206H,1,All,1553,243,13.53006682
2021,S08000031,C206H,2,All,1363,147,9.735099338
2021,S08000031,C206H,3,All,1223,140,10.27146001
2021,S08000031,C206H,4,All,1217,115,8.633633634
2021,S08000031,C206H,5,All,934,58,5.846774194
2021,S08000031,C206H,,All,5,0,0
2021,S08000031,C206H,1,All,1458,227,13.47181009
2021,S08000031,C206H,2,All,1346,158,10.50531915
2021,S08000031,C206H,3,All,1232,138,10.0729927
2021,S08000031,C206H,4,All,1131,89,7.295081967
2021,S08000031,C206H,5,All,969,91,8.58490566
2021,S08000031,C206H,,All,0,0,0
2022,S08000031,C206H,1,All,1585,186,10.50254094
2022,S08000031,C206H,2,All,1424,130,8.365508366
2022,S08000031,C206H,3,All,1335,115,7.931034483
2022,S08000031,C206H,4,All,1250,88,6.576980568
2022,S08000031,C206H,5,All,993,69,6.497175141
2022,S08000031,C206H,,All,0,0,0
2022,S08000031,C206H,1,All,1561,252,13.8996139
2022,S08000031,C206H,2,All,1346,156,10.3861518
2022,S08000031,C206H,3,All,1358,95,6.538196834
2022,S08000031,C206H,4,All,1267,101,7.383040936
2022,S08000031,C206H,5,All,924,65,6.572295248
2022,S08000031,C206H,,All,0,0,0
2022,S08000031,C206H,1,All,1642,219,11.76786674
2022,S08000031,C206H,2,All,1506,136,8.282582217
2022,S08000031,C206H,3,All,1382,108,7.248322148
2022,S08000031,C206H,4,All,1242,99,7.382550336
2022,S08000031,C206H,5,All,1054,56,5.045045045
2022,S08000031,C206H,,All,5,0,0
2022,S08000031,C206H,1,All,1763,257,12.72277228
2022,S08000031,C206H,2,All,1502,152,9.189842805
2022,S08000031,C206H,3,All,1477,118,7.398119122
2022,S08000031,C206H,4,All,1389,113,7.523302264
2022,S08000031,C206H,5,All,1061,66,5.856255546
2022,S08000031,C206H,,All,0,5,0
2023,S08000031,C206H,1,All,1681,239,12.44791667
2023,S08000031,C206H,2,All,1445,146,9.176618479
2023,S08000031,C206H,3,All,1410,118,7.722513089
2023,S08000031,C206H,4,All,1360,93,6.400550585
2023,S08000031,C206H,5,All,1045,55,5
2023,S08000031,C206H,,All,0,0,0
2023,S08000031,C206H,1,All,1549,232,13.02638967
2023,S08000031,C206H,2,All,1433,168,10.4934416
2023,S08000031,C206H,3,All,1361,118,7.978363759
2023,S08000031,C206H,4,All,1340,112,7.713498623
2023,S08000031,C206H,5,All,1071,56,4.968944099
2023,S08000031,C206H,,All,5,0,0
2023,S08000031,C206H,1,All,1590,218,12.05752212
2023,S08000031,C206H,2,All,1443,134,8.497146481
2023,S08000031,C206H,3,All,1393,95,6.384408602
2023,S08000031,C206H,4,All,1247,74,5.601816805
2023,S08000031,C206H,5,All,1017,66,6.094182825
2023,S08000031,C206H,,All,5,5,50
2023,S08000031,C206H,1,All,1702,207,10.84337349
2023,S08000031,C206H,2,All,1534,156,9.230769231
2023,S08000031,C206H,3,All,1469,125,7.841907152
2023,S08000031,C206H,4,All,1265,97,7.121879589
2023,S08000031,C206H,5,All,1092,57,4.960835509
2023,S08000031,C206H,,All,0,0,0
2024,S08000031,C206H,1,All,1637,232,12.41305511
2024,S08000031,C206H,2,All,1422,138,8.846153846
2024,S08000031,C206H,3,All,1503,111,6.87732342
2024,S08000031,C206H,4,All,1331,80,5.669737775
2024,S08000031,C206H,5,All,1093,53,4.62478185
2024,S08000031,C206H,,All,0,0,0
2024,S08000031,C206H,1,All,1604,175,9.836987071
2024,S08000031,C206H,2,All,1396,130,8.519003932
2024,S08000031,C206H,3,All,1408,95,6.320691949
2024,S08000031,C206H,4,All,1302,62,4.545454545
2024,S08000031,C206H,5,All,1078,63,5.521472393
2024,S08000031,C206H,,All,5,0,0
2024,S08000031,C206H,1,All,1478,190,11.39088729
2024,S08000031,C206H,2,All,1391,149,9.675324675
2024,S08000031,C206H,3,All,1395,83,5.615696888
2024,S08000031,C206H,4,All,1253,70,5.291005291
2024,S08000031,C206H,5,All,1031,49,4.537037037
2024,S08000031,C206H,,All,0,0,0
2019,S08000031,C206H,1,New,701,83,10.58673469
2019,S08000031,C206H,2,New,629,69,9.885386819
2019,S08000031,C206H,3,New,569,42,6.873977087
2019,S08000031,C206H,4,New,599,34,5.371248025
2019,S08000031,C206H,5,New,463,43,8.498023715
2019,S08000031,C206H,1,New,706,110,13.48039216
2019,S08000031,C206H,2,New,655,61,8.519553073
2019,S08000031,C206H,3,New,565,49,7.980456026
2019,S08000031,C206H,4,New,579,32,5.237315876
2019,S08000031,C206H,5,New,456,18,3.797468354
2019,S08000031,C206H,,New,0,0,0
2020,S08000031,C206H,1,New,713,96,11.86650185
2020,S08000031,C206H,2,New,653,46,6.580829757
2020,S08000031,C206H,3,New,555,41,6.879194631
2020,S08000031,C206H,4,New,574,31,5.123966942
2020,S08000031,C206H,5,New,407,36,8.126410835
2020,S08000031,C206H,,New,0,0,0
2020,S08000031,C206H,1,New,206,19,8.444444444
2020,S08000031,C206H,2,New,173,17,8.947368421
2020,S08000031,C206H,3,New,157,10,5.988023952
2020,S08000031,C206H,4,New,161,19,10.55555556
2020,S08000031,C206H,5,New,121,5,3.968253968
2020,S08000031,C206H,1,New,264,40,13.15789474
2020,S08000031,C206H,2,New,217,18,7.659574468
2020,S08000031,C206H,3,New,198,20,9.174311927
2020,S08000031,C206H,4,New,221,21,8.67768595
2020,S08000031,C206H,5,New,147,5,3.289473684
2020,S08000031,C206H,,New,0,0,0
2020,S08000031,C206H,1,New,360,60,14.28571429
2020,S08000031,C206H,2,New,332,42,11.22994652
2020,S08000031,C206H,3,New,293,28,8.722741433
2020,S08000031,C206H,4,New,276,28,9.210526316
2020,S08000031,C206H,5,New,215,23,9.663865546
2021,S08000031,C206H,1,New,523,77,12.83333333
2021,S08000031,C206H,2,New,490,44,8.239700375
2021,S08000031,C206H,3,New,424,25,5.567928731
2021,S08000031,C206H,4,New,407,18,4.235294118
2021,S08000031,C206H,5,New,319,14,4.204204204
2021,S08000031,C206H,1,New,499,78,13.51819757
2021,S08000031,C206H,2,New,412,53,11.39784946
2021,S08000031,C206H,3,New,407,40,8.948545861
2021,S08000031,C206H,4,New,386,32,7.655502392
2021,S08000031,C206H,5,New,352,17,4.60704607
2021,S08000031,C206H,1,New,472,88,15.71428571
2021,S08000031,C206H,2,New,378,27,6.666666667
2021,S08000031,C206H,3,New,324,33,9.243697479
2021,S08000031,C206H,4,New,335,33,8.967391304
2021,S08000031,C206H,5,New,275,14,4.844290657
2021,S08000031,C206H,,New,0,0,0
2021,S08000031,C206H,1,New,416,79,15.95959596
2021,S08000031,C206H,2,New,383,44,10.30444965
2021,S08000031,C206H,3,New,363,42,10.37037037
2021,S08000031,C206H,4,New,359,27,6.994818653
2021,S08000031,C206H,5,New,306,31,9.198813056
2021,S08000031,C206H,,New,0,0,0
2022,S08000031,C206H,1,New,501,57,10.21505376
2022,S08000031,C206H,2,New,429,44,9.302325581
2022,S08000031,C206H,3,New,414,44,9.6069869
2022,S08000031,C206H,4,New,419,30,6.681514477
2022,S08000031,C206H,5,New,331,26,7.282913165
2022,S08000031,C206H,1,New,440,71,13.89432485
2022,S08000031,C206H,2,New,401,46,10.29082774
2022,S08000031,C206H,3,New,400,21,4.988123515
2022,S08000031,C206H,4,New,407,20,4.683840749
2022,S08000031,C206H,5,New,304,14,4.402515723
2022,S08000031,C206H,1,New,516,78,13.13131313
2022,S08000031,C206H,2,New,482,31,6.04288499
2022,S08000031,C206H,3,New,441,45,9.259259259
2022,S08000031,C206H,4,New,429,27,5.921052632
2022,S08000031,C206H,5,New,377,15,3.826530612
2022,S08000031,C206H,1,New,603,87,12.60869565
2022,S08000031,C206H,2,New,507,45,8.152173913
2022,S08000031,C206H,3,New,487,44,8.286252354
2022,S08000031,C206H,4,New,489,33,6.32183908
2022,S08000031,C206H,5,New,407,24,5.568445476
2022,S08000031,C206H,,New,0,0,0
2023,S08000031,C206H,1,New,490,73,12.96625222
2023,S08000031,C206H,2,New,493,46,8.53432282
2023,S08000031,C206H,3,New,467,36,7.157057654
2023,S08000031,C206H,4,New,449,24,5.073995772
2023,S08000031,C206H,5,New,371,12,3.133159269
2023,S08000031,C206H,1,New,523,59,10.13745704
2023,S08000031,C206H,2,New,466,53,10.21194605
2023,S08000031,C206H,3,New,425,33,7.205240175
2023,S08000031,C206H,4,New,418,38,8.333333333
2023,S08000031,C206H,5,New,325,16,4.692082111
2023,S08000031,C206H,,New,0,0,0
2023,S08000031,C206H,1,New,541,78,12.60096931
2023,S08000031,C206H,2,New,458,36,7.287449393
2023,S08000031,C206H,3,New,489,35,6.679389313
2023,S08000031,C206H,4,New,442,26,5.555555556
2023,S08000031,C206H,5,New,359,27,6.994818653
2023,S08000031,C206H,,New,0,0,0
2023,S08000031,C206H,1,New,585,59,9.161490683
2023,S08000031,C206H,2,New,487,61,11.13138686
2023,S08000031,C206H,3,New,467,40,7.889546351
2023,S08000031,C206H,4,New,428,34,7.359307359
2023,S08000031,C206H,5,New,364,18,4.712041885
2024,S08000031,C206H,1,New,525,77,12.79069767
2024,S08000031,C206H,2,New,505,29,5.43071161
2024,S08000031,C206H,3,New,483,31,6.031128405
2024,S08000031,C206H,4,New,422,19,4.308390023
2024,S08000031,C206H,5,New,381,23,5.693069307
2024,S08000031,C206H,,New,0,0,0
2024,S08000031,C206H,1,New,482,48,9.056603774
2024,S08000031,C206H,2,New,458,32,6.530612245
2024,S08000031,C206H,3,New,419,22,4.988662132
2024,S08000031,C206H,4,New,372,19,4.859335038
2024,S08000031,C206H,5,New,385,20,4.938271605
2024,S08000031,C206H,1,New,492,45,8.379888268
2024,S08000031,C206H,2,New,424,33,7.221006565
2024,S08000031,C206H,3,New,405,16,3.800475059
2024,S08000031,C206H,4,New,416,14,3.255813953
2024,S08000031,C206H,5,New,342,10,2.840909091
2024,S08000031,C206H,,New,0,0,0
2019,S08000031,C206H,1,Return,1401,274,16.35820896
2019,S08000031,C206H,2,Return,1124,180,13.80368098
2019,S08000031,C206H,3,Return,1099,150,12.00960769
2019,S08000031,C206H,4,Return,1015,107,9.536541889
2019,S08000031,C206H,5,Return,831,73,8.075221239
2019,S08000031,C206H,,Return,0,5,0
2019,S08000031,C206H,1,Return,1370,233,14.53524641
2019,S08000031,C206H,2,Return,1164,142,10.87289433
2019,S08000031,C206H,3,Return,1059,90,7.832898172
2019,S08000031,C206H,4,Return,1072,87,7.506471096
2019,S08000031,C206H,5,Return,760,75,8.982035928
2019,S08000031,C206H,,Return,0,0,0
2020,S08000031,C206H,1,Return,1299,217,14.31398417
2020,S08000031,C206H,2,Return,1131,122,9.736632083
2020,S08000031,C206H,3,Return,909,107,10.53149606
2020,S08000031,C206H,4,Return,1012,99,8.910891089
2020,S08000031,C206H,5,Return,764,52,6.37254902
2020,S08000031,C206H,1,Return,618,66,9.649122807
2020,S08000031,C206H,2,Return,561,41,6.810631229
2020,S08000031,C206H,3,Return,502,28,5.283018868
2020,S08000031,C206H,4,Return,461,24,4.948453608
2020,S08000031,C206H,5,Return,378,10,2.577319588
2020,S08000031,C206H,,Return,0,0,0
2020,S08000031,C206H,1,Return,917,129,12.33269598
2020,S08000031,C206H,2,Return,876,90,9.316770186
2020,S08000031,C206H,3,Return,778,61,7.270560191
2020,S08000031,C206H,4,Return,719,43,5.643044619
2020,S08000031,C206H,5,Return,491,30,5.75815739
2020,S08000031,C206H,,Return,0,0,0
2020,S08000031,C206H,1,Return,1011,146,12.61884183
2020,S08000031,C206H,2,Return,899,125,12.20703125
2020,S08000031,C206H,3,Return,829,77,8.498896247
2020,S08000031,C206H,4,Return,742,62,7.711442786
2020,S08000031,C206H,5,Return,557,47,7.781456954
2020,S08000031,C206H,,Return,0,0,0
2021,S08000031,C206H,1,Return,1175,139,10.57838661
2021,S08000031,C206H,2,Return,1049,110,9.490940466
2021,S08000031,C206H,3,Return,926,74,7.4
2021,S08000031,C206H,4,Return,914,64,6.54396728
2021,S08000031,C206H,5,Return,724,57,7.298335467
2021,S08000031,C206H,,Return,0,0,0
2021,S08000031,C206H,1,Return,1069,147,12.08881579
2021,S08000031,C206H,2,Return,1028,121,10.53089643
2021,S08000031,C206H,3,Return,858,95,9.968520462
2021,S08000031,C206H,4,Return,852,70,7.592190889
2021,S08000031,C206H,5,Return,601,52,7.963246554
2021,S08000031,C206H,,Return,0,5,0
2021,S08000031,C206H,1,Return,1081,155,12.54045307
2021,S08000031,C206H,2,Return,985,120,10.85972851
2021,S08000031,C206H,3,Return,899,107,10.6361829
2021,S08000031,C206H,4,Return,882,82,8.506224066
2021,S08000031,C206H,5,Return,659,44,6.258890469
2021,S08000031,C206H,,Return,0,0,0
2021,S08000031,C206H,1,Return,1042,148,12.43697479
2021,S08000031,C206H,2,Return,963,114,10.58495822
2021,S08000031,C206H,3,Return,869,96,9.948186528
2021,S08000031,C206H,4,Return,772,62,7.434052758
2021,S08000031,C206H,5,Return,663,60,8.298755187
2022,S08000031,C206H,1,Return,1084,129,10.63478978
2022,S08000031,C206H,2,Return,995,86,7.95559667
2022,S08000031,C206H,3,Return,921,71,7.157258065
2022,S08000031,C206H,4,Return,831,58,6.524184477
2022,S08000031,C206H,5,Return,662,43,6.09929078
2022,S08000031,C206H,,Return,0,0,0
2022,S08000031,C206H,1,Return,1121,181,13.90168971
2022,S08000031,C206H,2,Return,945,110,10.42654028
2022,S08000031,C206H,3,Return,958,74,7.170542636
2022,S08000031,C206H,4,Return,860,81,8.607863974
2022,S08000031,C206H,5,Return,620,51,7.600596125
2022,S08000031,C206H,,Return,0,0,0
2022,S08000031,C206H,1,Return,1126,141,11.12865036
2022,S08000031,C206H,2,Return,1024,105,9.300265722
2022,S08000031,C206H,3,Return,941,63,6.274900398
2022,S08000031,C206H,4,Return,813,72,8.13559322
2022,S08000031,C206H,5,Return,677,41,5.710306407
2022,S08000031,C206H,,Return,5,0,0
2022,S08000031,C206H,1,Return,1160,170,12.78195489
2022,S08000031,C206H,2,Return,995,107,9.709618875
2022,S08000031,C206H,3,Return,990,74,6.954887218
2022,S08000031,C206H,4,Return,900,80,8.163265306
2022,S08000031,C206H,5,Return,654,42,6.034482759
2022,S08000031,C206H,,Return,0,5,0
2023,S08000031,C206H,1,Return,1191,166,12.23286662
2023,S08000031,C206H,2,Return,952,100,9.505703422
2023,S08000031,C206H,3,Return,943,82,8
2023,S08000031,C206H,4,Return,911,69,7.040816327
2023,S08000031,C206H,5,Return,674,43,5.9972106
2023,S08000031,C206H,,Return,0,0,0
2023,S08000031,C206H,1,Return,1026,173,14.42869058
2023,S08000031,C206H,2,Return,967,115,10.6284658
2023,S08000031,C206H,3,Return,936,85,8.325171401
2023,S08000031,C206H,4,Return,922,74,7.429718876
2023,S08000031,C206H,5,Return,746,40,5.089058524
2023,S08000031,C206H,,Return,5,0,0
2023,S08000031,C206H,1,Return,1049,140,11.7746005
2023,S08000031,C206H,2,Return,985,98,9.048938135
2023,S08000031,C206H,3,Return,904,60,6.22406639
2023,S08000031,C206H,4,Return,805,48,5.627198124
2023,S08000031,C206H,5,Return,658,39,5.595408895
2023,S08000031,C206H,,Return,0,0,0
2023,S08000031,C206H,1,Return,1117,148,11.69960474
2023,S08000031,C206H,2,Return,1047,95,8.318739054
2023,S08000031,C206H,3,Return,1002,85,7.819687213
2023,S08000031,C206H,4,Return,837,63,7
2023,S08000031,C206H,5,Return,728,39,5.084745763
2023,S08000031,C206H,,Return,0,0,0
2024,S08000031,C206H,1,Return,1112,155,12.23362273
2024,S08000031,C206H,2,Return,917,109,10.62378168
2024,S08000031,C206H,3,Return,1020,80,7.272727273
2024,S08000031,C206H,4,Return,909,61,6.288659794
2024,S08000031,C206H,5,Return,712,30,4.043126685
2024,S08000031,C206H,1,Return,1122,127,10.16813451
2024,S08000031,C206H,2,Return,938,98,9.459459459
2024,S08000031,C206H,3,Return,989,73,6.873822976
2024,S08000031,C206H,4,Return,930,43,4.419321686
2024,S08000031,C206H,5,Return,693,43,5.842391304
2024,S08000031,C206H,,Return,5,0,0
2024,S08000031,C206H,1,Return,986,145,12.82051282
2024,S08000031,C206H,2,Return,967,116,10.710988
2024,S08000031,C206H,3,Return,990,67,6.338694418
2024,S08000031,C206H,4,Return,837,56,6.270996641
2024,S08000031,C206H,5,Return,689,40,5.48696845
2019,S08000031,G516H,1,All,16775,2812,14.35646092
2019,S08000031,G516H,2,All,10446,1154,9.948275862
2019,S08000031,G516H,3,All,8243,826,9.10795016
2019,S08000031,G516H,4,All,8258,678,7.587287377
2019,S08000031,G516H,5,All,13276,896,6.322325713
2019,S08000031,G516H,,All,47,5,9.615384615
2019,S08000031,G516H,1,All,17059,2882,14.45263527
2019,S08000031,G516H,2,All,10739,1204,10.08121912
2019,S08000031,G516H,3,All,8402,848,9.167567568
2019,S08000031,G516H,4,All,8459,662,7.257976099
2019,S08000031,G516H,5,All,13567,879,6.084729337
2019,S08000031,G516H,,All,61,15,19.73684211
2020,S08000031,G516H,1,All,15665,2441,13.48171877
2020,S08000031,G516H,2,All,9877,1045,9.567844717
2020,S08000031,G516H,3,All,7764,810,9.44716585
2020,S08000031,G516H,4,All,7873,659,7.723863104
2020,S08000031,G516H,5,All,12637,868,6.427249167
2020,S08000031,G516H,,All,56,17,23.28767123
2020,S08000031,G516H,1,All,9222,1059,10.30055442
2020,S08000031,G516H,2,All,5620,428,7.076719577
2020,S08000031,G516H,3,All,4625,296,6.015037594
2020,S08000031,G516H,4,All,4685,272,5.487189833
2020,S08000031,G516H,5,All,7117,408,5.42192691
2020,S08000031,G516H,,All,34,16,32
2020,S08000031,G516H,1,All,12122,1581,11.5376195
2020,S08000031,G516H,2,All,7651,658,7.919123842
2020,S08000031,G516H,3,All,6044,447,6.886458173
2020,S08000031,G516H,4,All,6222,424,6.37977731
2020,S08000031,G516H,5,All,9119,549,5.6785271
2020,S08000031,G516H,,All,82,0,0
2020,S08000031,G516H,1,All,13189,1907,12.63248543
2020,S08000031,G516H,2,All,8642,771,8.190799958
2020,S08000031,G516H,3,All,6893,587,7.847593583
2020,S08000031,G516H,4,All,7084,481,6.358228685
2020,S08000031,G516H,5,All,10269,632,5.797633245
2020,S08000031,G516H,,All,45,11,19.64285714
2021,S08000031,G516H,1,All,14800,2093,12.38974723
2021,S08000031,G516H,2,All,9673,919,8.676359517
2021,S08000031,G516H,3,All,7461,660,8.127077946
2021,S08000031,G516H,4,All,7784,515,6.205566936
2021,S08000031,G516H,5,All,11568,741,6.019985377
2021,S08000031,G516H,,All,29,11,27.5
2021,S08000031,G516H,1,All,14636,2024,12.14885954
2021,S08000031,G516H,2,All,9267,857,8.465033584
2021,S08000031,G516H,3,All,7381,628,7.841178674
2021,S08000031,G516H,4,All,7547,523,6.480793061
2021,S08000031,G516H,5,All,10888,706,6.089356564
2021,S08000031,G516H,,All,52,10,16.12903226
2021,S08000031,G516H,1,All,14226,1804,11.25389894
2021,S08000031,G516H,2,All,9251,828,8.215100704
2021,S08000031,G516H,3,All,7324,630,7.920543123
2021,S08000031,G516H,4,All,7458,468,5.904617714
2021,S08000031,G516H,5,All,10892,569,4.964662769
2021,S08000031,G516H,,All,52,5,8.771929825
2021,S08000031,G516H,1,All,13790,2116,13.30315604
2021,S08000031,G516H,2,All,9064,895,8.986846069
2021,S08000031,G516H,3,All,7295,643,8.100277148
2021,S08000031,G516H,4,All,7316,543,6.909275989
2021,S08000031,G516H,5,All,11042,736,6.248938699
2021,S08000031,G516H,,All,55,5,8.333333333
2022,S08000031,G516H,1,All,14864,1938,11.53434115
2022,S08000031,G516H,2,All,9664,899,8.510839724
2022,S08000031,G516H,3,All,7740,610,7.305389222
2022,S08000031,G516H,4,All,7990,544,6.374501992
2022,S08000031,G516H,5,All,11786,635,5.112309798
2022,S08000031,G516H,,All,55,12,17.91044776
2022,S08000031,G516H,1,All,14165,1979,12.25842418
2022,S08000031,G516H,2,All,9359,846,8.290053895
2022,S08000031,G516H,3,All,7526,610,7.49754179
2022,S08000031,G516H,4,All,7496,477,5.982691584
2022,S08000031,G516H,5,All,11200,621,5.25336266
2022,S08000031,G516H,,All,63,11,14.86486486
2022,S08000031,G516H,1,All,14138,1760,11.07057492
2022,S08000031,G516H,2,All,9003,760,7.784492472
2022,S08000031,G516H,3,All,7225,564,7.24098087
2022,S08000031,G516H,4,All,7319,486,6.226777707
2022,S08000031,G516H,5,All,11284,595,5.008839128
2022,S08000031,G516H,,All,59,10,14.49275362
2022,S08000031,G516H,1,All,14470,1871,11.44972768
2022,S08000031,G516H,2,All,9386,788,7.745232947
2022,S08000031,G516H,3,All,7672,495,6.060977103
2022,S08000031,G516H,4,All,7652,473,5.821538462
2022,S08000031,G516H,5,All,11455,583,4.842997176
2022,S08000031,G516H,,All,70,14,16.66666667
2023,S08000031,G516H,1,All,15187,1988,11.57496361
2023,S08000031,G516H,2,All,9618,805,7.723304231
2023,S08000031,G516H,3,All,7681,539,6.557177616
2023,S08000031,G516H,4,All,8003,488,5.747261807
2023,S08000031,G516H,5,All,12158,567,4.455795678
2023,S08000031,G516H,,All,64,10,13.51351351
2023,S08000031,G516H,1,All,14463,1826,11.21001903
2023,S08000031,G516H,2,All,9034,743,7.59946814
2023,S08000031,G516H,3,All,7445,532,6.669173875
2023,S08000031,G516H,4,All,7494,498,6.231231231
2023,S08000031,G516H,5,All,11557,595,4.896313364
2023,S08000031,G516H,,All,67,15,18.29268293
2023,S08000031,G516H,1,All,14846,1736,10.46918345
2023,S08000031,G516H,2,All,9192,773,7.757150025
2023,S08000031,G516H,3,All,7420,505,6.372239748
2023,S08000031,G516H,4,All,7725,425,5.214723926
2023,S08000031,G516H,5,All,11687,513,4.204918033
2023,S08000031,G516H,,All,50,5,9.090909091
2023,S08000031,G516H,1,All,15278,1923,11.17958258
